legal_articles,old_category,new_category,rule_applied
《成都市建设施工现场管理条例》第三十三条第三项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市建设施工现场管理条例》第三十三条第一项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市建设施工现场管理条例》第三十一条第一款,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市市政工程设施管理条例》第五十八条“违反本条例第二十二条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市市政工程设施管理条例》第五十八条:“违反本条例第二十二条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市市政工程设施管理条例》第五十七条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市市政工程设施管理条例》第二十条第一项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市市政工程设施管理条例》第二十条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市市政工程设施管理条例》第二十二条第二项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成都市市政工程设施管理条例》第二十二条第一款第二项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《东莞市建设工程安全生产、文明施工不良行为责令改正通知书》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《两江行政办公楼装修改建工程》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《成团镇土地利用总体规划2010-2020年》,建设工程与房地产,房地产/土地,分类拆分: 建设工程与房地产 -> 房地产/土地
《德城区“11·20”佰利·金湖湾四期建设项目一般高处坠落事故调查报告》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《彩钢房制作安装工程施工合同》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《建设项目选址意见书》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《建设项目试生产方案》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《建设项目设施“三同时”监督管理暂行办法》第十六条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《建设项目设施“三同时”监督管理暂行办法》第三十条第（一）项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《建设项目设施“三同时”监督管理办法》第十五条第一项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《建设项目管理条例》第二十条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《东部进风大巷探放水孔施工安全技术措施》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《建筑工程施工许可管理办法》第3条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《重庆市建设工程安全生产管理办法》第二十八条第一款,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《建筑工程施工许可管理办法》第18号）第二条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《余姚市土地利用总体规划（2006-2020年）2014调整完善版》,建设工程与房地产,房地产/土地,分类拆分: 建设工程与房地产 -> 房地产/土地
《余姚市中心城区土地利用总体规划（2006-2020）》,建设工程与房地产,房地产/土地,分类拆分: 建设工程与房地产 -> 房地产/土地
《余姚市三七市镇土地利用总体规划（2006-2020年）》,建设工程与房地产,房地产/土地,分类拆分: 建设工程与房地产 -> 房地产/土地
《住房城乡建设部办公厅关于实施<危险性较大的分部分项工程安全管理规定〉有关问题的通知》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《住房和城乡建设部工程建设行政处罚裁量基准》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《住房和城乡建设部关于印发建筑工程施工发包与承包违法行为认定查处管理办法的通知》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《住宅涂料工程施工合同》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第五十条第四项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第十二条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第十二条第二款,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第四十九条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第四十九条(一),建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第四十九条之规定,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第五十条第四款,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第四十九条第(四)项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第四十六条第一项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第四十六条（一）之规定,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《上海市建设工程材料管理条例》第二十七条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《上海市建设工程材料管理条例》第十三条第一款的规定,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《上海市建设工程材料管理条例》第十五条第一款,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《上海市房地产权证》,建设工程与房地产,房地产/土地,分类拆分: 建设工程与房地产 -> 房地产/土地
《联饶镇光明农场棚户区职工宿舍楼建设项目》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东鹏润新材料有限公司年产1.65万吨功能精细化学品及硅烷偶联剂(一期工程I期)项目安全设施竣工验收安全评价报告》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山西煤层气（天然气）管道工程站场球阀买卖合同》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山西省人民防空工程建设条例》第十一条,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《岩土工程施工勘察纲要》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《崇贤至东湖路连接线一期工程TJ02标支架现浇箱梁安全专项施工方案（K4+189.6-K8+150）》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《脚手架拆除施工方案》,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
《山东省房屋建筑和市政工程质量监督管理办法》第四十九条第三项,建设工程与房地产,建设工程,分类拆分: 建设工程与房地产 -> 建设工程
